,期貨代號,多單成交口數_外資,多單成交口數_投信,多單成交口數_自營商,多單成交金額_外資,多單成交金額_投信,多單成交金額_自營商,多單未平倉口數_外資,多單未平倉口數_投信,多單未平倉口數_自營商,多單未平倉金額_外資,多單未平倉金額_投信,多單未平倉金額_自營商,空單成交口數_外資,空單成交口數_投信,空單成交口數_自營商,空單成交金額_外資,空單成交金額_投信,空單成交金額_自營商,空單未平倉口數_外資,空單未平倉口數_投信,空單未平倉口數_自營商,空單未平倉金額_外資,空單未平倉金額_投信,空單未平倉金額_自營商,商品名稱,合約類型,前五大交易員買方未平倉量,前五大交易員買方未平倉量百分比,前十大交易員買方未平倉量,前十大交易員買方未平倉量百分比,前五大交易員賣方未平倉量,前五大交易員賣方未平倉量百分比,前十大交易員賣方未平倉量,前十大交易員賣方未平倉量百分比,全體未平倉量,buy_top5_specific_open_interest,buy_top5_specific_open_interest_per,buy_top10_specific_open_interest,buy_top10_specific_open_interest_per,sell_top5_specific_open_interest,sell_top5_specific_open_interest_per,sell_top10_specific_open_interest,sell_top10_specific_open_interest_per,期貨代號,未沖銷契約數,多單未平倉口數,空單未平倉口數,未沖銷契約數,三大法人未平倉量,散戶多單,散戶空單,多空比
2023-11-06,TX,62650.0,1104.0,9552.0,208534653.0,3682801.0,31777756.0,32334.0,15628.0,6737.0,107820478.0,52113129.0,22463225.0,58582.0,74.0,10658.0,194996813.0,246732.0,35474595.0,26662.0,10632.0,10426.0,88904424.0,35453467.0,34759120.0,臺股期貨,all,30012.0,31.6,41878.0,44.1,24701.0,26.0,35793.0,37.7,94965.0,30012.0,31.6,39312.0,41.4,22063.0,23.2,31093.0,32.7,TX,79104,24597.0,15972.0,74284.0,40569.0,49687.0,58312.0,-0.11610844865650746
2023-11-07,TX,47897.0,558.0,7253.0,159667995.0,1864235.0,24174819.0,35981.0,15981.0,6633.0,120232917.0,53402068.0,22163529.0,45630.0,195.0,7593.0,152104168.0,650875.0,25312789.0,28039.0,10622.0,10597.0,93692745.0,35494475.0,35404190.0,臺股期貨,all,32808.0,33.4,45099.0,45.9,25178.0,25.6,36600.0,37.2,98310.0,32808.0,33.4,42510.0,43.2,25178.0,25.6,30033.0,30.5,TX,81527,28984.0,17476.0,78329.0,46460.0,49345.0,60853.0,-0.14691876571895465
2023-11-08,TX,50769.0,231.0,11283.0,169991592.0,774047.0,37767532.0,36402.0,16160.0,6473.0,121960058.0,54142418.0,21686398.0,53243.0,50.0,9790.0,178255978.0,167496.0,32782266.0,30934.0,10619.0,8820.0,103639689.0,35577898.0,29543435.0,臺股期貨,all,35200.0,35.3,47267.0,47.4,25742.0,25.8,36937.0,37.1,99657.0,35200.0,35.3,44729.0,44.9,25742.0,25.8,34472.0,34.6,TX,83415,29863.0,15539.0,79089.0,45402.0,49226.0,63550.0,-0.18111241765605837
2023-11-09,TX,45698.0,428.0,6866.0,153016770.0,1435110.0,22985460.0,39350.0,15688.0,6351.0,131922104.0,52595476.0,21291613.0,46081.0,550.0,6796.0,154286531.0,1844128.0,22756389.0,34265.0,10269.0,8619.0,114874006.0,34427807.0,28888599.0,臺股期貨,all,35802.0,35.4,48170.0,47.7,27210.0,26.9,38942.0,38.6,101006.0,33204.0,32.9,45572.0,45.1,27210.0,26.9,36976.0,36.6,TX,84786,30921.0,14912.0,76628.0,45833.0,45707.0,61716.0,-0.20891841102469072
2023-11-10,TX,69096.0,549.0,13326.0,230965768.0,1834043.0,44514370.0,41170.0,15241.0,7174.0,137787214.0,51003542.0,24007776.0,65460.0,1154.0,12649.0,218801804.0,3857701.0,42271486.0,32449.0,10427.0,8751.0,108597873.0,34893220.0,29284710.0,臺股期貨,all,39189.0,39.1,50561.0,50.5,26359.0,26.3,38525.0,38.5,100179.0,39189.0,39.1,48025.0,47.9,26359.0,26.3,36371.0,36.3,TX,84693,31887.0,15442.0,73994.0,47329.0,42107.0,58552.0,-0.22224774981755277
2023-11-13,TX,84199.0,14618.0,17045.0,284347047.0,49350106.0,57605853.0,38773.0,15104.0,5660.0,130889372.0,50989248.0,19102096.0,89788.0,14492.0,16484.0,303259568.0,48917305.0,55683063.0,35641.0,10154.0,6749.0,120314986.0,34278782.0,22774824.0,臺股期貨,all,35697.0,36.9,46023.0,47.6,27336.0,28.3,38826.0,40.2,96669.0,33074.0,34.2,43400.0,44.9,27336.0,28.3,36672.0,37.9,TX,82008,20116.0,12217.0,62498.0,32333.0,42382.0,50281.0,-0.12638804441742135
2023-11-14,TX,66340.0,9458.0,10926.0,224796905.0,32086491.0,37015985.0,42849.0,14604.0,4827.0,145368642.0,49559754.0,16363971.0,64234.0,9849.0,13912.0,217656408.0,33405365.0,47148910.0,37611.0,10045.0,9359.0,127597266.0,34088592.0,31741822.0,臺股期貨,all,36212.0,35.7,48108.0,47.4,29252.0,28.8,41687.0,41.1,101483.0,36212.0,35.7,45572.0,44.9,29252.0,28.8,36457.0,35.9,TX,87433,21038.0,10517.0,65563.0,31555.0,44525.0,55046.0,-0.16047160746152556
2023-11-15,TX,70633.0,497.0,19034.0,242013615.0,1704979.0,65201645.0,37533.0,13707.0,2100.0,128805752.0,47039683.0,7206938.0,71336.0,1162.0,19750.0,244428244.0,3986229.0,67646177.0,31943.0,9813.0,7907.0,109621989.0,33676253.0,27129701.0,臺股期貨,all,33542.0,42.3,43668.0,55.1,27858.0,35.1,39398.0,49.7,79323.0,33542.0,42.3,43668.0,55.1,27858.0,35.1,37397.0,47.1,TX,84584,12770.0,5866.0,54782.0,18636.0,42012.0,48916.0,-0.12602679712314263
2023-11-16,TX,58243.0,751.0,7208.0,200171367.0,2580187.0,24763124.0,38964.0,14406.0,2878.0,133927170.0,49516303.0,9892678.0,58365.0,58.0,7095.0,200557361.0,199360.0,24380564.0,33495.0,9819.0,8527.0,115129054.0,33749867.0,29304383.0,臺股期貨,all,35055.0,39.9,46107.0,52.5,28502.0,32.5,41247.0,47.0,87820.0,35055.0,39.9,46107.0,52.5,28502.0,32.5,38466.0,43.8,TX,76647,12971.0,7462.0,49681.0,20433.0,36710.0,42219.0,-0.11088746200760854
2023-11-17,TX,54884.0,624.0,7101.0,188776876.0,2148951.0,24424543.0,41507.0,14979.0,3461.0,142941774.0,51584680.0,11918958.0,56456.0,61.0,6554.0,194165922.0,210051.0,22546031.0,37610.0,9829.0,8561.0,129521318.0,33849110.0,29476068.0,臺股期貨,all,36984.0,39.4,48225.0,51.3,31331.0,33.3,44801.0,47.7,93962.0,36984.0,39.4,46137.0,49.1,31331.0,33.3,41543.0,44.2,TX,81735,14181.0,8844.0,54394.0,23025.0,40213.0,45550.0,-0.09811743942346582
2023-11-20,TX,46012.0,647.0,5924.0,158345614.0,2226250.0,20380930.0,43223.0,15614.0,3791.0,148695919.0,53715283.0,13041931.0,48032.0,112.0,5349.0,165288355.0,385359.0,18405354.0,41346.0,9929.0,8357.0,142238662.0,34157746.0,28744073.0,臺股期貨,all,39088.0,40.9,50952.0,53.3,33729.0,35.3,47693.0,49.9,95657.0,39088.0,40.9,48848.0,51.1,33729.0,35.3,44211.0,46.2,TX,83965,11152.0,9796.0,52029.0,20948.0,40877.0,42233.0,-0.0260623882834573
2023-11-21,TX,44517.0,1021.0,7368.0,154407432.0,3555258.0,25571922.0,46815.0,16559.0,4257.0,163019576.0,57661750.0,14824120.0,43949.0,20.0,7682.0,152485573.0,69620.0,26649720.0,44365.0,9873.0,9111.0,154488265.0,34379761.0,31719136.0,臺股期貨,all,41198.0,39.0,53778.0,51.0,35061.0,33.2,50526.0,47.9,105527.0,41198.0,39.0,51670.0,49.0,35061.0,33.2,46817.0,44.4,TX,91624,18533.0,7818.0,61404.0,26351.0,42871.0,53586.0,-0.174500032571168
2023-11-22,TX,41196.0,778.0,9488.0,142708409.0,2690654.0,32878416.0,42965.0,17052.0,5497.0,148564509.0,58962406.0,19007562.0,48702.0,444.0,7456.0,168733695.0,1535641.0,25820320.0,49313.0,10032.0,8086.0,170514589.0,34688650.0,27952217.0,臺股期貨,all,40899.0,39.5,52221.0,50.5,38853.0,37.6,54135.0,52.3,103424.0,40899.0,39.5,50116.0,48.5,38853.0,37.6,50717.0,49.0,TX,90530,10195.0,10669.0,52924.0,20864.0,42729.0,42255.0,0.008956239135363918
2023-11-23,TX,55160.0,575.0,6594.0,190616537.0,1989892.0,22783126.0,44857.0,17609.0,5310.0,155241666.0,60941227.0,18377168.0,51251.0,16.0,6723.0,177099371.0,55237.0,23233963.0,47296.0,10030.0,7904.0,163682420.0,34711824.0,27347244.0,臺股期貨,all,42824.0,41.7,54277.0,52.8,37304.0,36.3,52736.0,51.3,102720.0,42824.0,41.7,52156.0,50.8,37304.0,36.3,49556.0,48.2,TX,90279,10604.0,8518.0,50969.0,19122.0,40365.0,42451.0,-0.040926837881849754
2023-11-24,TX,29521.0,195.0,5134.0,102207437.0,674307.0,17774574.0,43674.0,17725.0,6047.0,151050866.0,61303685.0,20914157.0,31322.0,73.0,4044.0,108443451.0,252463.0,14003735.0,47914.0,10024.0,7504.0,165715360.0,34669006.0,25945687.0,臺股期貨,all,42492.0,41.4,53724.0,52.3,37275.0,36.3,52541.0,51.1,102727.0,42492.0,41.4,51589.0,50.2,37275.0,36.3,49749.0,48.4,TX,90104,10406.0,9091.0,51623.0,19497.0,41217.0,42532.0,-0.02547314181663212
2023-11-27,TX,47722.0,159.0,6804.0,164694531.0,545892.0,23475508.0,44389.0,17515.0,4388.0,152450078.0,60153516.0,15070311.0,44844.0,684.0,8282.0,154750794.0,2348276.0,28565953.0,45745.0,10339.0,7366.0,157107134.0,35508262.0,25290903.0,臺股期貨,all,42804.0,41.6,53173.0,51.7,35426.0,34.4,50309.0,48.9,102844.0,42804.0,41.6,51038.0,49.6,35426.0,34.4,47781.0,46.5,TX,89434,9862.0,12715.0,55837.0,22577.0,45975.0,43122.0,0.05109515196016978
2023-11-28,TX,49375.0,621.0,8066.0,170686416.0,2155540.0,27916197.0,45868.0,17606.0,5187.0,159253912.0,61128032.0,18009320.0,48168.0,261.0,8000.0,166606962.0,906758.0,27672189.0,46017.0,10070.0,8093.0,159771024.0,34963040.0,28092027.0,臺股期貨,all,41871.0,39.3,52644.0,49.4,36263.0,34.0,51707.0,48.5,106572.0,41871.0,39.3,50504.0,47.4,36263.0,34.0,49106.0,46.1,TX,91905,19812.0,10980.0,61287.0,30792.0,41475.0,50307.0,-0.1441088648489892
2023-11-29,TX,46567.0,641.0,8678.0,161818063.0,2223244.0,30142607.0,42886.0,18100.0,5772.0,148720320.0,62767180.0,20016478.0,50895.0,447.0,7582.0,176817817.0,1550355.0,26352609.0,47364.0,10370.0,7582.0,164249350.0,35961086.0,26285755.0,臺股期貨,all,43363.0,41.3,53426.0,50.8,35625.0,33.9,51889.0,49.4,105072.0,43363.0,41.3,53426.0,50.8,35625.0,33.9,49789.0,47.4,TX,91350,12285.0,12118.0,58518.0,24403.0,46233.0,46400.0,-0.0028538227553915035
2023-11-30,TX,52040.0,1072.0,6535.0,180817246.0,3728934.0,22696127.0,43608.0,19141.0,5532.0,151695040.0,66583883.0,19243774.0,51170.0,1.0,7296.0,177810128.0,3481.0,25348881.0,47216.0,10340.0,8101.0,164246114.0,35968724.0,28173577.0,臺股期貨,all,44423.0,42.2,55180.0,52.4,35082.0,33.3,52265.0,49.6,105306.0,44423.0,42.2,55180.0,52.4,35082.0,33.3,49785.0,47.3,TX,91539,15044.0,11008.0,57863.0,26052.0,42819.0,46855.0,-0.06975096348270916
2023-12-01,TX,58126.0,431.0,7923.0,202011924.0,1502151.0,27527452.0,47034.0,19168.0,4956.0,163903501.0,66796646.0,17269515.0,55346.0,402.0,8172.0,192371130.0,1398897.0,28403905.0,47866.0,10338.0,7781.0,166802075.0,36025862.0,27107397.0,臺股期貨,all,45635.0,42.3,56466.0,52.3,35597.0,33.0,52805.0,48.9,107915.0,45635.0,42.3,56466.0,52.3,35597.0,33.0,50311.0,46.6,TX,94023,15643.0,10113.0,59158.0,25756.0,43515.0,49045.0,-0.09347848135501538
2023-12-04,TX,53077.0,672.0,8829.0,185053065.0,2340779.0,30778764.0,43522.0,18627.0,6008.0,151613222.0,64889017.0,20929168.0,56598.0,1009.0,7691.0,197320554.0,3515415.0,26818650.0,47875.0,10134.0,7682.0,166777184.0,35302802.0,26752971.0,臺股期貨,all,43559.0,41.5,54868.0,52.2,35155.0,33.5,52099.0,49.6,105051.0,43559.0,41.5,54868.0,52.2,35155.0,33.5,49644.0,47.3,TX,91518,10989.0,12602.0,57351.0,23591.0,46362.0,44749.0,0.02812505448902373
2023-12-05,TX,52420.0,866.0,8305.0,181391237.0,2997883.0,28725083.0,42689.0,18696.0,6577.0,147780777.0,64721813.0,22767960.0,53975.0,810.0,8390.0,186752572.0,2802561.0,29034504.0,48595.0,10147.0,8175.0,168225854.0,35126885.0,28291696.0,臺股期貨,all,41859.0,39.2,52948.0,49.5,35848.0,33.5,52542.0,49.2,106888.0,41859.0,39.2,50951.0,47.7,35848.0,33.5,49835.0,46.6,TX,92824,8203.0,16801.0,59649.0,25004.0,51446.0,42848.0,0.14414323794196046
2023-12-06,TX,49196.0,381.0,9427.0,170874171.0,1324333.0,32753632.0,41941.0,17804.0,6344.0,145762360.0,61876022.0,22048135.0,49648.0,1266.0,9392.0,172440528.0,4401842.0,32632107.0,48290.0,10140.0,7915.0,167827836.0,35240556.0,27500298.0,臺股期貨,all,40049.0,38.0,50480.0,48.0,36099.0,34.3,52229.0,49.6,105270.0,40049.0,38.0,48592.0,46.2,36099.0,34.3,50019.0,47.5,TX,91719,8631.0,14369.0,58585.0,23000.0,49954.0,44216.0,0.09794315951182044
2023-12-07,TX,49834.0,495.0,7687.0,172805683.0,1710510.0,26633886.0,42262.0,17723.0,6552.0,145981784.0,61218805.0,22631698.0,50816.0,736.0,6991.0,176173455.0,2542138.0,24232659.0,49582.0,10300.0,7421.0,171265617.0,35578260.0,25625964.0,臺股期貨,all,39806.0,37.3,50044.0,46.8,37280.0,34.9,52985.0,49.6,106842.0,39806.0,37.3,47979.0,44.9,37280.0,34.9,50712.0,47.5,TX,93090,6853.0,16406.0,59855.0,23259.0,53002.0,43449.0,0.15960237239996658
2023-12-08,TX,61175.0,681.0,9117.0,212747741.0,2366911.0,31709385.0,43228.0,18394.0,6165.0,150217034.0,63919055.0,21422190.0,59423.0,200.0,10566.0,206650636.0,694994.0,36742735.0,48796.0,10490.0,8473.0,169563637.0,36452750.0,29435784.0,臺股期貨,all,41021.0,38.3,51948.0,48.5,36171.0,33.8,52732.0,49.3,107020.0,41021.0,38.3,51948.0,48.5,36171.0,33.8,50094.0,46.8,TX,93303,11566.0,14314.0,59864.0,25880.0,48298.0,45550.0,0.04590404917813711
2023-12-11,TX,47251.0,793.0,7992.0,164317574.0,2762209.0,27794524.0,42934.0,18857.0,6787.0,149564704.0,65690182.0,23642174.0,49564.0,78.0,6840.0,172360166.0,271706.0,23792007.0,50815.0,10238.0,8014.0,177017038.0,35665097.0,27909443.0,臺股期貨,all,40356.0,37.3,50806.0,46.9,38080.0,35.2,54361.0,50.2,108214.0,40356.0,37.3,50806.0,46.9,38080.0,35.2,54361.0,50.2,TX,94486,11623.0,15409.0,59523.0,27032.0,47900.0,44114.0,0.0636056650370445
2023-12-12,TX,41323.0,660.0,7556.0,144401145.0,2304522.0,26410061.0,42295.0,18473.0,7717.0,147711125.0,64515070.0,26950509.0,42938.0,1038.0,6776.0,150044666.0,3624967.0,23678289.0,51791.0,10232.0,8251.0,180872357.0,35734237.0,28808582.0,臺股期貨,all,39796.0,36.3,51229.0,46.7,38131.0,34.7,54692.0,49.8,109755.0,39796.0,36.3,47226.0,43.0,38131.0,34.7,54692.0,49.8,TX,95063,12121.0,16304.0,61372.0,28425.0,49251.0,45068.0,0.06815811770840123
2023-12-13,TX,43513.0,1498.0,8346.0,151996937.0,5229092.0,29146913.0,41451.0,18410.0,7577.0,144721983.0,64276674.0,26454332.0,43319.0,1211.0,8943.0,151299819.0,4227294.0,31237666.0,51610.0,9882.0,8711.0,180189131.0,34502015.0,30406429.0,臺股期貨,all,39590.0,36.6,50426.0,46.6,37710.0,34.8,54312.0,50.2,108214.0,39590.0,36.6,48442.0,44.8,37710.0,34.8,54312.0,50.2,TX,94534,10302.0,13964.0,60099.0,24266.0,49797.0,46135.0,0.060932794222865606
2023-12-14,TX,65573.0,2331.0,13070.0,230679792.0,8223998.0,46004132.0,44737.0,18413.0,10161.0,158033353.0,65042361.0,35883985.0,64769.0,2057.0,12418.0,227934359.0,7255274.0,43695452.0,54092.0,9611.0,10745.0,191063310.0,33951819.0,37946609.0,臺股期貨,all,41549.0,36.2,54994.0,47.9,37280.0,32.5,56531.0,49.3,114723.0,41549.0,36.2,51763.0,45.1,37280.0,32.5,56531.0,49.3,TX,100253,18071.0,12109.0,62960.0,30180.0,44889.0,50851.0,-0.09469504447268107
2023-12-15,TX,73519.0,3236.0,11638.0,260418300.0,11458071.0,41213861.0,48603.0,17221.0,8134.0,171788117.0,60867529.0,28748820.0,72417.0,4422.0,12701.0,256493654.0,15661408.0,44991813.0,56856.0,9605.0,9791.0,200954019.0,33949833.0,34597800.0,臺股期貨,all,45726.0,39.6,57721.0,49.9,37222.0,32.2,56725.0,49.1,115568.0,45726.0,39.6,54668.0,47.3,37222.0,32.2,56725.0,49.1,TX,101456,16480.0,11600.0,61338.0,28080.0,44858.0,49738.0,-0.07955916397665395
2023-12-18,TX,88849.0,14241.0,13306.0,313515740.0,50243244.0,46948872.0,47532.0,17971.0,8471.0,167803739.0,63441697.0,29906835.0,92700.0,13492.0,12409.0,327099279.0,47595911.0,43788342.0,59632.0,9606.0,9315.0,210515182.0,33912334.0,32879982.0,臺股期貨,all,44312.0,38.5,56086.0,48.7,38255.0,33.2,57741.0,50.1,115185.0,44312.0,38.5,52534.0,45.6,38255.0,33.2,57741.0,50.1,TX,101127,14618.0,15930.0,61824.0,30548.0,47206.0,45894.0,0.021221532091097308
2023-12-19,TX,67265.0,8727.0,17079.0,236337011.0,30624210.0,60000802.0,46099.0,17658.0,9989.0,161957515.0,62030309.0,35101130.0,71440.0,9256.0,14609.0,251016094.0,32481048.0,51315560.0,63322.0,9822.0,8030.0,222464035.0,34502722.0,28208244.0,臺股期貨,all,46891.0,39.9,59312.0,50.4,42148.0,35.8,61740.0,52.5,117611.0,42235.0,35.9,52746.0,44.8,42148.0,35.8,61740.0,52.5,TX,103329,13194.0,21298.0,65649.0,34492.0,52455.0,44351.0,0.12344437843683834
2023-12-20,TX,48884.0,985.0,13054.0,172203753.0,3478037.0,45986814.0,43429.0,18005.0,3478.0,153415330.0,63604463.0,12286087.0,44556.0,827.0,15695.0,156966127.0,2918201.0,55291605.0,54894.0,10011.0,4964.0,193915639.0,35364859.0,17524538.0,臺股期貨,all,44169.0,46.5,53488.0,56.3,39296.0,41.3,56472.0,59.4,95059.0,44169.0,46.5,50169.0,52.8,39296.0,41.3,56472.0,59.4,TX,101847,12366.0,4652.0,62058.0,17018.0,49692.0,57406.0,-0.12430307132037771
2023-12-21,TX,48071.0,650.0,8654.0,168444823.0,2278647.0,30342124.0,42386.0,18550.0,4606.0,148595376.0,65032590.0,16147304.0,54178.0,323.0,8168.0,189950027.0,1132120.0,28612625.0,59949.0,10229.0,5588.0,210166535.0,35860828.0,19579422.0,臺股期貨,all,41643.0,39.0,51143.0,47.9,43660.0,40.9,61621.0,57.7,106736.0,41643.0,39.0,49372.0,46.3,43660.0,40.9,61621.0,57.7,TX,94236,9554.0,18352.0,56810.0,27906.0,47256.0,38458.0,0.1548671008625242
2023-12-22,TX,43880.0,757.0,5484.0,154143458.0,2658877.0,19259690.0,40704.0,18763.0,4887.0,142950881.0,65895656.0,17162744.0,42067.0,544.0,5425.0,147762060.0,1911084.0,19058168.0,56454.0,10229.0,5791.0,198263810.0,35924248.0,20327437.0,臺股期貨,all,41860.0,40.5,51613.0,49.9,40551.0,39.2,58869.0,56.9,103440.0,41860.0,40.5,49760.0,48.1,40551.0,39.2,58869.0,56.9,TX,91444,8200.0,15317.0,54860.0,23517.0,46660.0,39543.0,0.12973022238425083
2023-12-25,TX,28621.0,840.0,5194.0,100816316.0,2960886.0,18294680.0,41657.0,18883.0,4864.0,146814590.0,66551245.0,17142494.0,27159.0,604.0,5226.0,95664927.0,2129290.0,18407244.0,55945.0,10113.0,5764.0,197169858.0,35642257.0,20303681.0,臺股期貨,all,41964.0,39.9,52009.0,49.5,39463.0,37.5,58091.0,55.2,105144.0,41964.0,39.9,50030.0,47.6,39463.0,37.5,58091.0,55.2,TX,93060,9854.0,12560.0,55410.0,22414.0,45556.0,42850.0,0.048835950189496484
2023-12-26,TX,24053.0,803.0,5613.0,85112243.0,2848069.0,19860187.0,44855.0,18853.0,4135.0,159089048.0,66867820.0,14665026.0,21660.0,732.0,6827.0,76660665.0,2593945.0,24161663.0,56750.0,10012.0,6330.0,201277052.0,35510562.0,22438570.0,臺股期貨,all,42214.0,38.5,52815.0,48.2,38885.0,35.5,58833.0,53.7,109603.0,42214.0,38.5,52815.0,48.2,38885.0,35.5,58833.0,53.7,TX,96521,14824.0,8032.0,58807.0,22856.0,43983.0,50775.0,-0.11549645450371554
2023-12-27,TX,35300.0,1588.0,8873.0,125668417.0,5672474.0,31576934.0,49284.0,20133.0,4833.0,176029635.0,71911049.0,17261227.0,35641.0,492.0,7606.0,126885686.0,1757229.0,27072879.0,61519.0,10196.0,5799.0,219730007.0,36418073.0,20702114.0,臺股期貨,all,45186.0,38.9,55945.0,48.1,41394.0,35.6,62779.0,54.0,116289.0,45186.0,38.9,55945.0,48.1,41394.0,35.6,62779.0,54.0,TX,102980,17790.0,4788.0,61639.0,22578.0,43849.0,56851.0,-0.2109378802381609
2023-12-28,TX,37249.0,1231.0,6241.0,133004653.0,4399299.0,22280130.0,49043.0,21264.0,6129.0,175235981.0,75980525.0,21898650.0,38632.0,900.0,5744.0,137929791.0,3216170.0,20507820.0,62661.0,10996.0,6654.0,223895587.0,39290907.0,23764029.0,臺股期貨,all,46782.0,39.8,57641.0,49.0,42801.0,36.4,64636.0,55.0,117518.0,46782.0,39.8,57641.0,49.0,42801.0,36.4,62036.0,52.8,TX,104645,14070.0,7031.0,58245.0,21101.0,44175.0,51214.0,-0.12085157524251008
2023-12-29,TX,30491.0,1069.0,6077.0,108911482.0,3820993.0,21700413.0,48247.0,21445.0,7628.0,172431495.0,76644430.0,27260938.0,33585.0,1147.0,4519.0,119940644.0,4099885.0,16141062.0,64959.0,11255.0,6642.0,232159203.0,40225370.0,23727131.0,臺股期貨,all,48253.0,40.4,59589.0,49.9,44339.0,37.1,67211.0,56.3,119418.0,48253.0,40.4,57185.0,47.9,44339.0,37.1,67211.0,56.3,TX,106597,12330.0,8088.0,58407.0,20418.0,46077.0,50319.0,-0.07262828085674662
2024-01-02,TX,47732.0,297.0,9555.0,170145520.0,1057393.0,34052898.0,48357.0,21605.0,8514.0,172147870.0,76913800.0,30309181.0,48449.0,458.0,9119.0,172680269.0,1630299.0,32493044.0,65786.0,11576.0,7073.0,234194020.0,41210560.0,25167149.0,臺股期貨,all,50547.0,41.8,61932.0,51.3,45182.0,37.4,68185.0,56.4,120823.0,50547.0,41.8,56990.0,47.2,45182.0,37.4,68185.0,56.4,TX,107525,10982.0,14725.0,60015.0,25707.0,49033.0,45290.0,0.06236774139798384
2024-01-03,TX,58026.0,537.0,13803.0,204489716.0,1884547.0,48641206.0,45453.0,20764.0,8386.0,159492638.0,72860876.0,29425911.0,63357.0,1755.0,14680.0,223331352.0,6158867.0,51700696.0,69488.0,11953.0,7791.0,243829744.0,41943077.0,27326381.0,臺股期貨,all,48065.0,38.0,59296.0,46.9,48764.0,38.6,72486.0,57.3,126409.0,48065.0,38.0,56884.0,45.0,48764.0,38.6,72486.0,57.3,TX,111298,10800.0,29454.0,75363.0,40254.0,64563.0,45909.0,0.24752199355121213
2024-01-04,TX,48994.0,385.0,6402.0,171909131.0,1351382.0,22459145.0,44327.0,20484.0,6904.0,155582441.0,71898840.0,24230686.0,45431.0,433.0,7938.0,159400303.0,1519258.0,27850863.0,64797.0,11721.0,7863.0,227430188.0,41140710.0,27582648.0,臺股期貨,all,45856.0,37.9,56282.0,46.5,45106.0,37.2,67897.0,56.0,121144.0,45856.0,37.9,52484.0,43.3,45106.0,37.2,67897.0,56.0,TX,107128,12724.0,22371.0,69075.0,35095.0,56351.0,46704.0,0.13965979008324286
2024-01-05,TX,50697.0,497.0,9259.0,178023797.0,1741578.0,32500623.0,44663.0,19898.0,8027.0,156478285.0,69714633.0,28120058.0,49911.0,759.0,8174.0,175252083.0,2659191.0,28691632.0,64345.0,11397.0,7841.0,225431834.0,39930529.0,27457050.0,臺股期貨,all,44036.0,36.2,55377.0,45.5,43899.0,36.0,66634.0,54.7,121773.0,44036.0,36.2,52853.0,43.4,43899.0,36.0,66634.0,54.7,TX,107431,12036.0,22490.0,69956.0,34526.0,57920.0,47466.0,0.1494367888386986
2024-01-08,TX,64604.0,309.0,11601.0,227310456.0,1087916.0,40838114.0,47101.0,20016.0,7895.0,165742207.0,70436290.0,27776311.0,63713.0,90.0,11596.0,224175011.0,316793.0,40820560.0,65892.0,11296.0,7476.0,231860043.0,39750624.0,26288419.0,臺股期貨,all,44701.0,36.5,59079.0,48.2,44823.0,36.6,68417.0,55.8,122619.0,44701.0,36.5,55484.0,45.2,44823.0,36.6,68417.0,55.8,TX,108797,12844.0,21188.0,66676.0,34032.0,53832.0,45488.0,0.1251424800527926
2024-01-09,TX,58922.0,824.0,11891.0,207705452.0,2893159.0,41938756.0,45273.0,20487.0,7906.0,158873348.0,71897064.0,27738146.0,64391.0,349.0,11778.0,227067920.0,1226584.0,41515041.0,69533.0,11292.0,7382.0,244003240.0,39628145.0,25886034.0,臺股期貨,all,44713.0,35.7,58580.0,46.7,46264.0,36.9,69997.0,55.8,125346.0,44713.0,35.7,52694.0,42.0,46264.0,36.9,69997.0,55.8,TX,110747,13084.0,25814.0,71173.0,38898.0,58089.0,45359.0,0.1788599609402442
2024-01-10,TX,56070.0,850.0,11495.0,196104598.0,2968151.0,40202155.0,44597.0,19390.0,7788.0,155726160.0,67709854.0,27190621.0,56365.0,1616.0,12121.0,197132852.0,5646060.0,42388537.0,69152.0,10961.0,7873.0,241466339.0,38275812.0,27472453.0,臺股期貨,all,41891.0,33.5,55491.0,44.4,46546.0,37.2,70556.0,56.4,125108.0,41891.0,33.5,50137.0,40.1,46546.0,37.2,70556.0,56.4,TX,110195,13378.0,30437.0,74001.0,43815.0,60623.0,43564.0,0.2305239118390292
2024-01-11,TX,59080.0,813.0,9506.0,207052276.0,2856681.0,33323564.0,46322.0,20183.0,8346.0,162771296.0,70923049.0,29323922.0,59834.0,161.0,8747.0,209683737.0,565747.0,30668627.0,71631.0,11102.0,7668.0,251702808.0,39012428.0,26929796.0,臺股期貨,all,43041.0,34.4,55802.0,44.5,47480.0,37.9,71788.0,57.3,125300.0,43041.0,34.4,53127.0,42.4,47480.0,37.9,71788.0,57.3,TX,110799,15792.0,24060.0,70759.0,39852.0,54967.0,46699.0,0.11684732684181517
2024-01-12,TX,85249.0,357.0,11418.0,298395191.0,1249741.0,39960862.0,45689.0,19763.0,8726.0,159776432.0,69118994.0,30513813.0,86345.0,934.0,11078.0,302205664.0,3267239.0,38775346.0,72093.0,11259.0,7441.0,252116626.0,39377002.0,26007586.0,臺股期貨,all,42340.0,34.2,56992.0,46.1,48573.0,39.3,71896.0,58.1,123674.0,42340.0,34.2,51247.0,41.4,48573.0,39.3,71896.0,58.1,TX,109853,11918.0,27888.0,67267.0,39806.0,55349.0,39379.0,0.23741210400344895
